log_r,h,rssi_dbm,phase_rad,log_f
-1.22201235,-1.9295450596,0.0514469308,1.2339740317,1.5522644585
-1.22201235,-1.9295450596,0.5503106112,1.2928037314,0.1424260789
-0.8376306405,0.6900304102,0.7165985047,1.1359245323,0.1424260789
-0.8376306405,0.6900304102,0.3840227177,0.4103582368,-1.4980782942
-1.22201235,-1.9295450596,0.8828863982,0.9202156336,-1.4980782942
-0.8376306405,0.6900304102,0.7165985047,-0.4132575582,-0.7822625282
-1.22201235,-1.930271515,0.8828863982,-0.6289664569,-0.7822625282
-1.22201235,-1.9311252711,0.2177348243,0.4691879364,0.6376159853
-0.8376306405,0.6881390444,0.8828863982,0.1358196384,0.6376159853
-1.22201235,-1.9311252711,0.0514469308,0.2534790377,0.6376159853
-0.8376306405,0.6881390444,0.8828863982,-0.1975486595,-0.9251097347
-1.22201235,-1.9311252711,0.8828863982,-0.1387189599,-0.9251097347
-1.22201235,-1.929744164,0.8828863982,-1.6879010505,-0.1413914229
-0.8376306405,0.6900304102,0.3840227177,1.5673423297,-0.1413914229
-1.22201235,-1.929744164,0.8828863982,1.7438314286,-0.1413914229
-0.8376306405,0.6900304102,0.3840227177,1.4692928303,-0.1413914229
-1.22201235,-1.929744164,0.0514469308,0.3123087373,0.7082031956
-0.8376306405,0.6900304102,0.8828863982,-0.1387189599,0.7082031956
-0.8376306405,0.6900304102,1.0491742916,1.6261720293,1.4119687858
-1.22201235,-1.9295450596,0.5503106112,-1.5702416512,1.4119687858
-1.22201235,-1.927984367,0.3840227177,-1.6290713508,1.4119687858
-0.8376306405,0.6913487913,0.2177348243,1.6261720293,0.0005950224
-1.22201235,-1.927984367,0.5503106112,1.5673423297,0.0005950224
-0.8376306405,0.6909126793,0.2177348243,0.0769899388,-1.1396761992
-0.8376306405,0.6909126793,0.2177348243,0.0769899388,-1.1396761992
-0.8376306405,0.6900304102,1.0491742916,1.2928037314,1.4821356067
-1.22201235,-1.9295450596,0.3840227177,1.685001729,1.4821356067
-1.22201235,-1.9295450596,0.7165985047,1.6261720293,-0.0703787554
-0.8376306405,0.6900304102,0.2177348243,1.4692928303,-0.0703787554
-0.8376306405,0.6900304102,0.8828863982,-0.1975486595,0.7787519807
-1.22201235,-1.9295450596,0.0514469308,0.3123087373,0.7787519807
-0.8376306405,0.6900304102,0.0514469308,0.9202156336,1.8324009955
-1.22201235,-1.9295450596,0.7165985047,-0.3544278586,1.130920988
-0.8376306405,0.6900304102,0.8828863982,-1.1780436536,1.130920988
-0.8376306405,0.6900304102,0.3840227177,0.1946493381,-1.0681145657
-1.22201235,-1.9295450596,0.8828863982,0.2534790377,-1.0681145657
-0.8376306405,0.6900304102,0.8828863982,0.861385934,0.2841020864
-1.22201235,-1.9295450596,0.7165985047,0.9202156336,0.2841020864
-1.22201235,-1.9299455327,0.7165985047,0.861385934,0.2841020864
-0.8376306405,0.6896299371,0.2177348243,0.1358196384,-1.2112773695
-1.22201235,-1.9299455327,0.8828863982,0.3123087373,-1.2112773695
-0.8376306405,0.6837543704,0.3840227177,0.1946493381,-1.2112773695
-1.22201235,-1.9309475637,0.8828863982,-1.7271208502,-0.2835335978
-0.8376306405,0.6837543704,0.7165985047,1.6261720293,-0.2835335978
-0.8376306405,0.6837543704,0.7165985047,1.5085126301,-0.2835335978
-0.8376306405,0.674697226,0.8828863982,0.4103582368,0.4963261212
-1.22201235,-1.9448782438,0.3840227177,0.4103582368,0.4963261212
-0.8376306405,0.674697226,-0.1148409627,1.1359245323,1.9023406167
-0.8376306405,0.6511211075,0.8828863982,-1.0799941542,1.2012400972
-1.22201235,-1.9787183157,0.5503106112,-0.6289664569,1.2012400972
-1.22201235,-2.0049985007,0.3840227177,1.0770948327,0.071529953
-0.8376306405,0.6087052882,0.5503106112,1.4104631307,0.071529953
-0.8376306405,0.60119634,0.7165985047,0.6848968351,1.6924084191
-1.22201235,-2.0049985007,-0.2811288562,1.0182651331,1.6924084191
-1.22201235,-2.0183791298,-0.2811288562,0.8025562344,1.6924084191
-0.8376306405,0.60119634,0.7165985047,0.9202156336,1.6924084191
-1.2552940498,-2.0952056482,0.8828863982,-1.4133624521,-0.3546631907
-0.8405592668,0.5975905769,0.8828863982,-1.5702416512,-0.3546631907
-0.8623434312,0.5577020047,0.8828863982,0.7437265347,0.4256233835
-1.2552940498,-2.0952056482,0.2177348243,0.528017636,0.4256233835
-0.8623434312,0.5496570962,1.0491742916,0.8025562344,0.4256233835
-1.2552940498,-2.0952056482,0.2177348243,0.4103582368,0.4256233835
-0.8623434312,0.5496570962,1.0491742916,-1.2368733532,1.3417639548
-1.2654335154,-2.1483201362,0.2177348243,-1.2368733532,1.3417639548
-0.8623434312,0.5282894278,0.7165985047,0.4103582368,-1.2829181203
-1.2654335154,-2.1483201362,0.5503106112,0.3515285371,-1.2829181203
-0.8623434312,0.499492445,0.8828863982,0.3123087373,-1.2829181203
-0.8623434312,0.499492445,1.2154621851,0.3515285371,0.5669903078
-1.2654335154,-2.1948886477,0.3840227177,-0.8446753556,-0.4970396016
-0.8623434312,0.4817209163,1.0491742916,-1.3545327525,-0.4970396016
-1.2654335154,-2.2076762286,0.2177348243,0.2534790377,-1.3545984955
-0.8623434312,0.4533966823,0.8828863982,0.5868473357,-1.3545984955
-0.8623434312,0.4533966823,0.5503106112,-1.6879010505,-0.2124430228
-1.2654335154,-2.2482647114,0.2177348243,1.685001729,-0.2124430228
-1.2654335154,-2.2482647114,0.2177348243,-0.1387189599,-0.9965924254
-0.8623434312,0.4195539134,0.8828863982,0.2534790377,-0.9965924254
-0.8623434312,0.4195539134,1.0491742916,-0.2955981589,0.9197344422
-1.2654335154,-2.2570556506,-0.4474167497,0.0769899388,0.9197344422
-0.8623434312,0.3860191807,1.0491742916,-0.2955981589,0.9197344422
-0.8623434312,0.3860191807,0.2177348243,1.194754232,1.9722425143
-0.8623434312,0.3736839698,0.8828863982,-1.0211644545,1.2715210723
-1.2654335154,-2.3186458284,0.0514469308,-0.8054555558,1.2715210723
-1.2654335154,-2.3186458284,0.0514469308,-0.6289664569,-0.8536664501
-0.8623434312,0.3579637356,1.0491742916,-0.4132575582,-0.8536664501
-1.2654335154,-2.3186458284,0.0514469308,-0.5701367573,-0.8536664501
-0.8623434312,0.3246156905,1.0491742916,-0.5309169575,1.0605637035
-1.2654335154,-2.3354441439,-0.2811288562,0.1946493381,1.0605637035
-0.8623434312,0.3246156905,1.0491742916,-1.0211644545,-0.5682865055
-0.8623434312,0.2753742024,0.8828863982,0.528017636,1.7624236099
-0.8623434312,0.2753742024,0.7165985047,0.5868473357,1.7624236099
-0.8623434312,0.2753742024,1.2154621851,-0.5309169575,0.990168202
-0.8623434312,0.240390778,1.0491742916,1.351633431,0.2132834426
-0.8623434312,0.2357616101,1.0491742916,-0.8446753556,-0.6395725991
-0.8623434312,0.2357616101,1.0491742916,-0.8446753556,-0.6395725991
-0.8623434312,0.2317371496,1.0491742916,1.2339740317,1.6223553823
-0.8623434312,0.2158041499,1.3817500786,1.0770948327,0.3548820526
-0.8623434312,0.2158041499,0.8828863982,-1.2957030529,-0.4258318443
-1.2654335154,-2.4608054141,-0.1148409627,1.685001729,-0.4258318443
-1.2654335154,-2.4594106479,-0.1148409627,-1.4525822519,-0.4258318443
-1.2654335154,-2.4594106479,-0.1148409627,-1.4525822519,-0.4258318443
-0.8623434312,0.217198916,0.8828863982,0.6260671354,-1.4263185388
-0.8623434312,0.2261265006,1.0491742916,-0.6877961566,-0.7108979256
-0.8623434312,0.2261265006,1.2154621851,-0.1387189599,0.8492623823
-0.8616279412,0.2457139071,1.2154621851,-0.2563783592,0.8492623823
-0.8616279412,0.2457139071,1.2154621851,1.4692928303,1.5522644585
-1.2654335154,-2.4351461274,-0.1148409627,1.2339740317,1.5522644585
-0.8616279412,0.2457139071,0.8828863982,1.685001729,0.1424260789
-0.8611088586,0.2626051066,0.8828863982,0.8025562344,-1.4980782942
-0.8616100407,0.2643361099,0.8828863982,0.6848968351,-1.4980782942
-0.8616100407,0.2643361099,1.0491742916,-0.4132575582,-0.7822625282
-0.8616100407,0.2643361099,1.0491742916,-0.3544278586,-0.7822625282
-0.8623434312,0.2668685464,1.3817500786,0.2534790377,0.6376159853
-0.8623434312,0.2642689686,1.0491742916,-0.0798892603,-0.9251097347
-1.2654335154,-2.4149922601,-0.1148409627,-0.9623347549,-0.9251097347
-0.8623434312,0.2642689686,0.3840227177,-1.3545327525,-0.1413914229
-0.8623434312,0.2616173039,0.3840227177,-1.3545327525,-0.1413914229
-0.8623434312,0.258159669,1.3817500786,0.1358196384,0.7082031956
-0.8623434312,0.258159669,1.2154621851,-1.5702416512,1.4119687858
-1.2654335154,-2.4191973956,0.0514469308,-1.4525822519,1.4119687858
-1.2654335154,-2.4191973956,-0.1148409627,-1.5114119515,1.4119687858
-0.8623434312,0.2574121683,0.8828863982,-1.4133624521,0.0005950224
-0.8623434312,0.2566368009,0.8828863982,0.3123087373,-1.1396761992
-1.2654335154,-2.4193984883,0.0514469308,1.5673423297,1.4821356067
-0.8623434312,0.2574121683,1.2154621851,1.5673423297,1.4821356067
-0.8623434312,0.2574121683,1.2154621851,1.685001729,1.4821356067
-0.8623434312,0.2574121683,0.5503106112,-1.4133624521,-0.0703787554
-0.8623434312,0.2574121683,1.2154621851,-0.0798892603,0.7787519807
-0.8623434312,0.2581105609,0.5503106112,0.861385934,1.8324009955
-0.8623434312,0.2593035341,0.5503106112,1.351633431,1.8324009955
-0.8623434312,0.2593035341,0.8828863982,-0.7466258562,1.130920988
-1.2654335154,-2.4173060298,-0.2811288562,-0.1387189599,1.130920988
-0.8623434312,0.2593035341,1.0491742916,-0.7466258562,1.130920988
-0.8623434312,0.2586845395,0.8828863982,0.3123087373,-1.0681145657
-0.8623434312,0.2586845395,1.2154621851,1.351633431,0.2841020864
-0.8623434312,0.2581412375,1.2154621851,1.2928037314,0.2841020864
-0.8623434312,0.2574121683,0.8828863982,0.4103582368,-1.2112773695
-1.2654335154,-2.4191973956,0.0514469308,1.5085126301,-0.2835335978
-0.8623434312,0.2574121683,0.7165985047,-1.4525822519,-0.2835335978
-0.8623434312,0.2574121683,1.3817500786,0.9202156336,0.4963261212
-0.8623434312,0.2574121683,1.3817500786,0.861385934,0.4963261212
-0.8623434312,0.2574121683,0.3840227177,0.7437265347,1.9023406167
-1.2654335154,-2.4191973956,-0.2811288562,-0.6289664569,1.2012400972
-0.8623434312,0.2585028577,0.8828863982,-0.8446753556,1.2012400972
-0.8623434312,0.2593035341,0.8828863982,-1.6879010505,0.071529953
-0.8623434312,0.2593035341,0.8828863982,-1.6290713508,0.071529953
-0.8623434312,0.2593035341,0.8828863982,0.8025562344,1.6924084191
-0.8623434312,0.2593035341,0.8828863982,-1.5702416512,-0.3546631907
-1.2654335154,-2.4188415389,0.0514469308,1.7438314286,-0.3546631907
-0.8623434312,0.2574121683,1.3817500786,0.9202156336,0.4256233835
-0.8623434312,0.2574121683,1.3817500786,0.9594354334,0.4256233835
-0.8623434312,0.2574121683,1.0491742916,-1.1780436536,1.3417639548
-1.2654335154,-2.4191973956,-0.2811288562,-1.2368733532,1.3417639548
-0.8623434312,0.2574121683,0.8828863982,0.4691879364,-1.2829181203
-0.8623434312,0.2547022793,0.8828863982,0.5868473357,-1.2829181203
-0.8623434312,0.2547022793,1.3817500786,0.528017636,0.5669903078
-0.8623434312,0.2519005008,1.3817500786,0.4691879364,0.5669903078
-0.8623434312,0.2384994122,1.0491742916,-1.4525822519,-0.4970396016
-0.8623434312,0.2254610155,0.8828863982,0.6260671354,-1.3545984955
-0.8623434312,0.2254610155,0.5503106112,-1.6290713508,-0.2124430228
-0.8623434312,0.2057939942,0.3840227177,-1.5702416512,-0.2124430228
-0.8623434312,0.2057939942,0.8828863982,0.2534790377,-0.9965924254
-0.8623434312,0.1626741768,1.2154621851,-0.2563783592,0.9197344422
-0.8623434312,0.1250228753,0.5503106112,1.2928037314,1.9722425143
-0.8615861567,0.11206042,1.0491742916,-0.9035050552,1.2715210723
-0.8623434312,0.0550454972,1.0491742916,-0.2563783592,-0.8536664501
-0.8613790148,0.0437091431,1.0491742916,-0.5309169575,1.0605637035
-0.8606270395,0.034866409,1.0491742916,-1.1388238538,-0.5682865055
-0.8598758039,0.0167493342,1.0491742916,-1.1780436536,-0.5682865055
-0.8598758039,0.0167493342,0.8828863982,0.9594354334,1.7624236099
-0.8598758039,-0.0105357365,1.2154621851,-0.4132575582,0.990168202
-0.8598758039,-0.0244169387,1.2154621851,1.5673423297,0.2132834426
-0.8598758039,-0.0472924353,1.0491742916,-0.8446753556,-0.6395725991
-0.8598758039,-0.0472924353,1.0491742916,1.4104631307,1.6223553823
-0.8598758039,-0.0704258768,1.0491742916,1.4692928303,1.6223553823
-0.8598758039,-0.0778690199,1.3817500786,1.0770948327,0.3548820526
-0.8598758039,-0.0778690199,1.3817500786,1.1359245323,0.3548820526
-0.8598758039,-0.0778690199,0.8828863982,-1.2957030529,-0.4258318443
-0.8598758039,-0.1177079926,0.8828863982,0.8025562344,-1.4263185388
-0.8598758039,-0.1321132268,1.0491742916,-0.4132575582,-0.7108979256
-0.8598758039,-0.1474769865,1.2154621851,-0.2563783592,0.8492623823
-0.8598758039,-0.1863499032,1.0491742916,1.685001729,1.5522644585
-0.8598758039,-0.1863499032,1.0491742916,1.5673423297,1.5522644585
-0.8598758039,-0.1863499032,1.0491742916,-1.7271208502,0.1424260789
-0.8598758039,-0.231412988,0.8828863982,0.861385934,-1.4980782942
-0.8598758039,-0.231412988,0.8828863982,-0.4132575582,-0.7822625282
-0.8598758039,-0.2374116264,0.8828863982,-0.4132575582,-0.7822625282
-0.8598758039,-0.2576625234,1.3817500786,0.1946493381,0.6376159853
-0.8598758039,-0.260138141,0.8828863982,-0.1975486595,-0.9251097347
-0.8598758039,-0.2625596766,0.3840227177,-1.2957030529,-0.1413914229
-0.8598758039,-0.2602090102,0.3840227177,-1.0211644545,-0.1413914229
-0.8598758039,-0.2577768625,1.2154621851,0.1946493381,0.7082031956
-0.8598758039,-0.2577768625,1.2154621851,0.037770139,0.7082031956
-0.8598758039,-0.2577768625,1.0491742916,-1.2957030529,1.4119687858
-0.8598758039,-0.2514308844,0.8828863982,-1.2957030529,0.0005950224
-0.8598758039,-0.2396488593,0.8828863982,-1.2957030529,0.0005950224
-0.8598758039,-0.2396488593,0.8828863982,-0.1975486595,-1.1396761992
-0.8598758039,-0.2206581118,1.0491742916,-1.6290713508,1.4821356067
-0.8598758039,-0.2206581118,0.5503106112,-1.2368733532,-0.0703787554
-0.8598758039,-0.2206581118,0.5503106112,-1.4133624521,-0.0703787554
-0.8598758039,-0.2181918777,1.2154621851,0.037770139,0.7787519807
-0.8598758039,-0.2084892672,0.8828863982,1.4104631307,1.8324009955
-0.8598758039,-0.2084892672,0.8828863982,1.0182651331,1.8324009955
-0.8598758039,-0.2084892672,1.0491742916,-0.4720872579,1.130920988
-0.8598758039,-0.211787284,0.8828863982,0.1358196384,-1.0681145657
-0.8598758039,-0.211787284,1.3817500786,1.351633431,0.2841020864
-0.8598758039,-0.2137418886,0.8828863982,0.1358196384,-1.2112773695
-0.8598758039,-0.2137418886,0.8828863982,0.2534790377,-1.2112773695
-0.8598758039,-0.2160542795,0.2177348243,-1.1780436536,-0.2835335978
-0.8598758039,-0.2160542795,1.3817500786,0.6260671354,0.4963261212
-0.8598758039,-0.2141631392,1.3817500786,0.6848968351,0.4963261212
-0.8598758039,-0.2141631392,0.7165985047,0.9202156336,1.9023406167
-0.8598758039,-0.2141631392,0.8828863982,-0.7466258562,1.2012400972
-0.8598758039,-0.2141631392,0.8828863982,-1.5114119515,0.071529953
-0.8598758039,-0.2141631392,0.8828863982,1.351633431,1.6924084191
-0.8598758039,-0.2141631392,0.8828863982,1.351633431,1.6924084191
-0.8598758039,-0.2141631392,0.5503106112,-1.4525822519,-0.3546631907
-0.8598758039,-0.2141631392,1.3817500786,0.9202156336,0.4256233835
-0.8598758039,-0.2141631392,1.0491742916,-0.9623347549,1.3417639548
-0.8598758039,-0.2141631392,1.0491742916,-1.0799941542,1.3417639548
-0.8598758039,-0.2141631392,0.8828863982,0.3515285371,-1.2829181203
-0.8598758039,-0.2141631392,1.3817500786,0.3123087373,0.5669903078
-0.8598758039,-0.2160542795,0.8828863982,-1.2957030529,-0.4970396016
-0.8598758039,-0.2153111841,0.8828863982,-1.3545327525,-0.4970396016
-0.8598758039,-0.2153111841,0.8828863982,0.528017636,-1.3545984955
-0.8598758039,-0.2146626025,0.2177348243,-1.2368733532,-0.2124430228
-0.8598758039,-0.2141631392,0.3840227177,-1.1388238538,-0.2124430228
-0.8598758039,-0.2141631392,0.8828863982,0.0769899388,-0.9965924254
-0.8598758039,-0.2141631392,1.2154621851,-0.4132575582,0.9197344422
-0.8598758039,-0.2141631392,0.8828863982,0.7437265347,1.9722425143
-0.8598758039,-0.2141631392,0.8828863982,-0.8446753556,1.2715210723
-0.8598758039,-0.2141631392,0.8828863982,-0.2955981589,-0.8536664501
-0.8598758039,-0.2166579124,1.0491742916,-0.4720872579,1.0605637035
-0.8598758039,-0.2192977066,1.0491742916,-0.4132575582,1.0605637035
-0.8598758039,-0.2192977066,1.0491742916,-0.9623347549,-0.5682865055
-0.8598758039,-0.2419795824,1.0491742916,-1.1780436536,-0.5682865055
-0.8598758039,-0.2479332436,0.8828863982,1.2928037314,1.7624236099
-0.8598758039,-0.2479332436,1.0491742916,-0.2563783592,0.990168202
-0.8598758039,-0.2637637617,1.2154621851,1.6261720293,0.2132834426
-0.8598758039,-0.2637637617,1.2154621851,1.685001729,0.2132834426
-0.8598758039,-0.2990449658,0.8828863982,-0.8054555558,-0.6395725991
-0.8598758039,-0.2990449658,0.8828863982,-0.8446753556,-0.6395725991
-0.8598758039,-0.2990449658,0.8828863982,1.4692928303,1.6223553823
-0.8600219606,-0.3750853443,1.3817500786,1.1359245323,0.3548820526
-0.8600219606,-0.3750853443,1.3817500786,0.9594354334,0.3548820526
-0.8600219606,-0.3750853443,0.5503106112,-1.3545327525,-0.4258318443
-0.8602997316,-0.4215278892,0.8828863982,0.7437265347,-1.4263185388
-0.8602997316,-0.4215278892,0.8828863982,-0.7466258562,-0.7108979256
-0.8602997316,-0.4215278892,0.8828863982,-0.6877961566,-0.7108979256
-0.8600734714,-0.4329967182,0.8828863982,-0.3544278586,0.8492623823
-0.8598758039,-0.4798731142,0.8828863982,-1.7271208502,1.5522644585
-0.8598758039,-0.4798731142,0.8828863982,-1.7271208502,0.1424260789
-0.8598758039,-0.4919864032,0.8828863982,0.6848968351,-1.4980782942
-0.8598758039,-0.5179136778,0.8828863982,-0.6877961566,-0.7822625282
-0.8598758039,-0.531365685,1.0491742916,0.3123087373,0.6376159853
-0.8598758039,-0.5608804941,1.0491742916,0.1946493381,0.6376159853
-0.8598758039,-0.5608804941,0.8828863982,-0.4132575582,-0.9251097347
-0.8598758039,-0.5608804941,0.2177348243,-1.2368733532,-0.1413914229
-0.8598758039,-0.5987410548,0.8828863982,0.0769899388,0.7082031956
-0.8598758039,-0.6083766303,0.8828863982,-1.3545327525,1.4119687858
-0.8598758039,-0.639700378,0.3840227177,-1.4133624521,0.0005950224
-0.8598758039,-0.6547749027,0.7165985047,-0.3544278586,-1.1396761992
-0.8598758039,-0.6547749027,0.7165985047,-0.2955981589,-1.1396761992
-0.8598758039,-0.6694282511,0.8828863982,-1.5114119515,1.4821356067
-0.8598758039,-0.7080446658,0.8828863982,-1.5114119515,1.4821356067
-0.8598758039,-0.7080446658,0.0514469308,-1.2957030529,-0.0703787554
-0.8598758039,-0.7080446658,0.8828863982,-0.0210595606,0.7787519807
-0.8598758039,-0.7346180331,0.5503106112,1.2928037314,1.8324009955
-0.8598758039,-0.7346180331,0.7165985047,-0.6289664569,1.130920988
-0.8598758039,-0.7380468903,0.5503106112,-0.2955981589,-1.0681145657
-0.8598758039,-0.7361603437,0.8828863982,1.1359245323,0.2841020864
-0.8598758039,-0.7340593898,0.8828863982,-0.2563783592,-1.2112773695
-0.8598758039,-0.7169522156,-0.1148409627,-1.2957030529,-0.2835335978
-0.8598758039,-0.7169522156,1.0491742916,0.8025562344,0.4963261212
-0.8598758039,-0.711650094,0.5503106112,1.0770948327,1.9023406167
-0.8598758039,-0.69654458,0.7165985047,-0.6877961566,1.2012400972
-0.8598758039,-0.6850913535,0.5503106112,-1.4133624521,0.071529953
-0.8598758039,-0.6843065709,0.7165985047,1.5673423297,1.6924084191
-0.8598758039,-0.6835951773,-0.1148409627,-1.2957030529,-0.3546631907
-0.8598758039,-0.6862653847,1.0491742916,0.9594354334,0.4256233835
-0.8598758039,-0.6876965545,0.8828863982,-1.2957030529,1.3417639548
-0.8598758039,-0.6902057399,0.8828863982,0.037770139,-1.2829181203
-0.8598758039,-0.6926563658,0.8828863982,-0.0798892603,-1.2829181203
-0.8598758039,-0.6926563658,1.0491742916,0.3123087373,0.5669903078
-0.8591780847,-0.6929077798,0.3840227177,-1.2957030529,-0.4970396016
-0.8580460017,-0.6933154815,0.3840227177,-1.3545327525,-0.4970396016
-0.8580460017,-0.6933154815,0.8828863982,0.1946493381,-1.3545984955
-0.8580460017,-0.6933154815,0.8828863982,0.2534790377,-1.3545984955
-0.8580460017,-0.6933154815,0.0514469308,-1.1780436536,-0.2124430228
-0.8580460017,-0.6914243412,0.7165985047,-0.4132575582,-0.9965924254
-0.8580460017,-0.6914243412,0.8828863982,-0.1975486595,0.9197344422
-0.8580460017,-0.6914243412,0.8828863982,-0.2563783592,0.9197344422
-0.8580460017,-0.6914243412,0.5503106112,1.0182651331,1.9722425143
-0.8580460017,-0.6900680654,0.8828863982,-1.1388238538,1.2715210723
-0.8580460017,-0.6895327499,0.7165985047,-0.6289664569,-0.8536664501
-0.8580460017,-0.6910531707,0.8828863982,-0.3544278586,1.0605637035
-0.8580460017,-0.6910531707,0.5503106112,-1.4133624521,-0.5682865055
